Date,High,Low,Mid,Last,Bid,Ask,Volume
2016-10-15,12.049,11.83,11.9965,12.01,11.983,12.01,11539.49910806
2016-10-14,12.108,11.9,11.953,11.93,11.93,11.976,10559.44861843
2016-10-13,12.12,11.721,12.0545,12.08,12.03,12.079,13907.98970163
2016-10-12,12.055,11.678,11.776,11.781,11.766,11.786,39310.93871053
2016-10-11,12.33,11.731,11.826,11.865,11.787,11.865,35184.19328183
2016-10-10,12.09,11.6,11.7625,11.73,11.731,11.794,85326.57261169
2016-10-09,12.56,11.99,12.037,12.012,12.013,12.061,53798.11109465
2016-10-08,12.758,12.0,12.2725,12.257,12.257,12.288,31599.54484119
2016-10-07,13.0,12.56,12.755,12.75,12.75,12.76,21439.67141508
2016-10-06,13.146,12.624,12.8375,12.84,12.835,12.84,18779.25930355
2016-10-05,13.392,13.084,13.1205,13.128,13.09,13.151,17870.93732599
2016-10-04,13.5,13.22,13.289,13.27,13.27,13.308,19502.21958626
2016-10-03,13.5,13.16,13.4645,13.449,13.447,13.482,7068.23456889
2016-10-02,13.327,13.002,13.1795,13.2,13.16,13.199,14818.44732103
2016-10-01,13.33,13.048,13.1955,13.231,13.163,13.228,13600.22926108
2016-09-30,13.43,13.05,13.3155,13.3,13.3,13.331,13171.34715707
2016-09-29,13.329,13.071,13.1005,13.101,13.1,13.101,15200.15414803
2016-09-28,13.487,13.044,13.315,13.302,13.302,13.328,17107.08044316
2016-09-27,13.267,12.85,13.0685,13.083,13.053,13.084,21609.43743937
2016-09-26,13.16,12.81,12.923,12.935,12.911,12.935,17350.73851553
2016-09-25,13.196,12.774,13.0335,13.07,12.996,13.071,11255.8980272
2016-09-24,13.47,12.712,12.888,12.918,12.855,12.921,23898.40498373
2016-09-23,13.502,13.099,13.3815,13.368,13.354,13.409,6178.43123393
2016-09-22,13.842,12.47,13.191,13.16,13.155,13.227,82652.69992444
2016-09-21,15.4,13.162,13.4035,13.434,13.372,13.435,91171.67355092
2016-09-20,14.25,12.895,14.161,14.205,14.136,14.186,66743.64324942
2016-09-19,13.097,12.3,12.884,12.887,12.861,12.907,38022.49359802
2016-09-18,13.101,12.26,12.3455,12.346,12.345,12.346,98333.93506141
2016-09-17,12.869,12.511,12.7705,12.73,12.741,12.8,10785.81850824
2016-09-16,12.822,11.99,12.693,12.68,12.667,12.719,56156.95457027
2016-09-15,12.413,11.907,12.022,12.022,12.011,12.033,78374.39114046
2016-09-14,12.332,11.91,11.9945,11.944,11.95,12.039,39630.35073245
2016-09-13,12.55,11.864,11.992,12.009,11.975,12.009,153311.68942039
2016-09-12,12.05,11.632,11.965,11.98,11.95,11.98,27030.56090387
2016-09-11,12.298,11.6,11.741,11.802,11.698,11.784,39803.07990008
2016-09-10,12.18,11.58,12.1455,12.129,12.12,12.171,25762.62740536
2016-09-09,11.9,11.4,11.7055,11.7,11.7,11.711,57873.34766837
2016-09-08,11.964,11.264,11.4625,11.47,11.459,11.466,21510.09138925
2016-09-07,11.82,11.6,11.6455,11.678,11.613,11.678,8456.10282788
2016-09-06,11.92,11.452,11.748,11.804,11.719,11.777,24302.17681969
2016-09-05,11.906,11.65,11.8155,11.877,11.785,11.846,9085.89511096
2016-09-04,12.073,11.6,11.764,11.725,11.733,11.795,16947.57824714
2016-09-03,12.427,11.645,11.9795,11.99,11.95,12.009,24267.2834724
2016-09-02,12.38,11.912,12.1145,12.14,12.08,12.149,17181.14631171
2016-09-01,12.598,11.566,12.2205,12.178,12.174,12.267,24854.7320852
2016-08-31,11.627,11.17,11.542,11.57,11.514,11.57,11388.77304012
2016-08-30,11.365,10.931,11.3135,11.302,11.3,11.327,11850.66231445
2016-08-29,11.181,10.781,10.9715,10.99,10.933,11.01,18218.53902918
2016-08-28,11.208,10.922,10.962,10.94,10.94,10.984,11512.94510722
2016-08-27,11.259,11.125,11.17,11.195,11.136,11.204,1711.14506138
2016-08-26,11.42,11.134,11.2415,11.215,11.208,11.275,10470.19609175
2016-08-25,11.319,10.972,11.285,11.316,11.255,11.315,21864.63609537
2016-08-24,11.195,10.961,11.025,11.048,10.991,11.059,10816.92256311
2016-08-23,11.28,10.896,11.0035,11.022,10.994,11.013,19104.07257537
2016-08-22,11.358,11.004,11.0565,11.02,11.037,11.076,23867.84362482
2016-08-21,11.298,10.926,11.109,11.124,11.094,11.124,13576.22526684
2016-08-20,11.301,10.68,11.245,11.258,11.234,11.256,56258.50909977
2016-08-19,10.76,10.61,10.6925,10.7,10.685,10.7,41020.96540805
2016-08-18,10.97,10.67,10.695,10.69,10.69,10.7,44780.64377102
2016-08-17,11.09,10.65,10.7085,10.715,10.702,10.715,130497.34449788
2016-08-16,11.17,10.832,11.065,11.07,11.06,11.07,24905.86000994
2016-08-15,11.28,10.883,11.075,11.08,11.07,11.08,39691.86626541
2016-08-14,11.67,11.003,11.1305,11.202,11.101,11.16,54124.38730701
2016-08-13,11.76,11.4,11.4665,11.48,11.453,11.48,41741.51203647
2016-08-12,11.99,11.565,11.6525,11.67,11.635,11.67,75462.97768655
2016-08-11,12.1,11.569,11.667,11.69,11.645,11.689,115477.78294769
2016-08-10,12.33,11.0,12.0255,12.05,12.001,12.05,121243.0313344
2016-08-09,0.0,0.0,12.253,10.165,12.226,12.28,0.0
2016-08-08,0.0,0.0,11.268,10.165,11.253,11.283,0.0
2016-08-01,12.041,11.131,11.2485,11.272,11.211,11.286,86031.64284084
2016-07-31,12.571,11.303,11.9575,11.961,11.923,11.992,125422.62558083
2016-07-30,12.93,12.53,12.569,12.569,12.541,12.597,51493.83820556
2016-07-29,12.944,12.6,12.913,12.9,12.9,12.926,51250.1909019
2016-07-28,13.11,12.54,12.8945,12.919,12.87,12.919,90938.30571322
2016-07-27,13.4,11.775,13.1145,13.11,13.11,13.119,361221.35176183
2016-07-26,13.86,11.91,12.0305,12.04,12.023,12.038,410141.58990175
2016-07-25,13.738,12.501,13.582,13.618,13.55,13.614,214355.30869933
2016-07-24,14.439,12.168,12.576,12.6,12.552,12.6,466874.0645528
2016-07-23,14.85,13.9,14.305,14.3,14.26,14.35,215752.20218365
2016-07-22,15.146,12.53,14.4935,14.452,14.453,14.534,440262.29813393
2016-07-21,12.75,12.028,12.5415,12.55,12.533,12.55,158760.49086295
2016-07-20,13.037,11.541,12.545,12.576,12.513,12.577,488716.58716365
2016-07-19,12.24,11.03,11.7555,11.746,11.734,11.777,198345.31062926
2016-07-18,11.749,11.009,11.1295,11.1,11.1,11.159,73399.98742366
2016-07-17,11.785,11.021,11.372,11.38,11.36,11.384,165925.64725964
2016-07-16,12.089,11.72,11.7925,11.79,11.785,11.8,43893.28959104
2016-07-15,12.553,11.369,12.1025,12.12,12.089,12.116,166223.65700039
2016-07-14,11.79,10.43,11.4435,11.495,11.41,11.477,124656.51171933
2016-07-13,10.6,10.425,10.4895,10.512,10.48,10.499,18455.64554717
2016-07-12,10.802,10.399,10.5535,10.525,10.535,10.572,43287.71093408
2016-07-11,11.087,10.201,10.5165,10.5,10.492,10.541,82465.55185428
2016-07-10,11.02,10.736,10.8935,10.855,10.887,10.9,22034.80593428
2016-07-09,11.436,10.395,10.895,10.92,10.872,10.918,150197.28272049
2016-07-08,11.649,9.902,11.2655,11.28,11.251,11.28,161678.93730768
2016-07-07,10.669,9.729,9.959,9.96,9.927,9.991,84276.16614488
2016-07-06,11.12,10.221,10.6215,10.668,10.583,10.66,99982.64249814
2016-07-05,11.487,9.353,10.37,10.418,10.35,10.39,315265.61547077
2016-07-04,11.928,11.351,11.4475,11.445,11.445,11.45,43072.15737873
2016-07-03,12.15,11.56,11.8475,11.809,11.809,11.886,55942.52472324
2016-07-02,12.387,11.95,12.1,12.12,12.082,12.118,27468.56165648
2016-07-01,12.58,11.74,12.3585,12.322,12.326,12.391,85885.77866825
2016-06-30,13.045,12.2,12.507,12.519,12.485,12.529,75099.79821854
2016-06-29,13.01,11.57,12.9955,13.01,12.981,13.01,127303.59292768
2016-06-28,14.079,11.513,12.0285,12.058,12.0,12.057,255721.0033433
2016-06-27,14.188,13.672,13.8985,13.969,13.863,13.934,39271.05373885
2016-06-26,14.4,13.525,13.7825,13.695,13.718,13.847,63274.35082374
2016-06-25,14.836,13.913,14.4115,14.391,14.39,14.433,79798.78828647
2016-06-24,14.46,13.1,14.2885,14.267,14.267,14.31,161810.14890053
2016-06-23,14.0,12.5,13.7765,13.77,13.77,13.783,162611.29532836
2016-06-22,15.9,12.512,13.123,13.116,13.065,13.181,538789.3112156
2016-06-21,12.727,11.2,12.5485,12.51,12.511,12.586,177792.91447869
2016-06-19,13.361,10.459,12.4695,12.43,12.441,12.498,389024.78304228
2016-06-18,15.8,10.133,11.528,11.53,11.473,11.583,911139.80860588
2016-06-17,21.69,11.51,14.396,14.4,14.392,14.4,1336306.7117251
2016-06-16,21.099,18.247,20.9395,20.949,20.93,20.949,290739.6341281
2016-06-15,18.83,17.55,18.3235,18.3,18.281,18.366,107806.55887507
2016-06-14,19.41,16.0,18.625,18.65,18.6,18.65,338003.00556216
2016-06-13,17.91,15.701,17.662,17.61,17.615,17.709,277066.87941307
2016-06-12,15.94,13.978,15.7295,15.711,15.72,15.739,163451.13319131
2016-06-11,14.242,13.81,14.058,14.035,14.035,14.081,19954.70390339
2016-06-10,14.51,13.561,14.0425,14.032,14.032,14.053,62909.02184136
2016-06-09,14.7,14.374,14.4385,14.453,14.423,14.454,20245.84245693
2016-06-08,14.89,14.3,14.506,14.413,14.439,14.573,79817.69923255
2016-06-07,14.697,13.873,14.5465,14.64,14.5,14.593,59895.49727536
2016-06-06,14.193,13.801,14.0675,14.053,14.053,14.082,31494.84261628
2016-06-05,13.969,13.686,13.8905,13.9,13.881,13.9,15647.79372898
2016-06-04,13.99,13.404,13.7585,13.713,13.713,13.804,44053.64410503
2016-06-03,13.915,13.42,13.7545,13.779,13.73,13.779,56215.10834461
2016-06-02,14.029,13.608,13.8565,13.85,13.85,13.863,44296.05933114
2016-06-01,14.3,13.46,13.901,13.939,13.863,13.939,92327.40166396
2016-05-31,14.276,12.6,13.9245,13.865,13.881,13.968,150633.03071605
2016-05-30,12.81,12.3,12.7245,12.748,12.701,12.748,41449.06414251
2016-05-29,12.89,11.63,12.454,12.384,12.391,12.517,136936.07730935
2016-05-28,12.499,10.384,11.7205,11.74,11.701,11.74,166348.5400625
2016-05-27,12.535,10.525,11.0135,11.0,11.0,11.027,186857.11786574
2016-05-26,13.067,12.13,12.5025,12.49,12.49,12.515,61875.8230613
2016-05-25,13.0,11.8,12.535,12.55,12.52,12.55,74378.37010833
2016-05-24,13.82,12.0,12.742,12.72,12.719,12.765,125664.48704643
2016-05-23,14.49,13.324,13.4645,13.48,13.43,13.499,48793.41612324
2016-05-22,14.51,13.624,14.2075,14.18,14.18,14.235,37233.08915192
2016-05-21,14.0,13.01,13.909,13.818,13.883,13.935,61166.61445999
2016-05-20,14.89,13.31,13.8215,13.873,13.8,13.843,103486.2625107
2016-05-19,14.625,12.881,14.5425,14.564,14.521,14.564,119262.934242
2016-05-18,14.4,12.082,12.974,12.973,12.95,12.998,117628.21308842
2016-05-17,12.6,11.085,12.115,12.128,12.1,12.13,154806.03784944
2016-05-16,11.47,9.934,11.0945,11.076,11.05,11.139,73513.28347616
2016-05-15,10.42,9.9625,9.9809,9.9625,9.9625,9.9993,12367.17736665
2016-05-14,11.034,9.71,10.175,10.113,10.17,10.18,42395.22034052
2016-05-13,11.11,9.9388,10.5685,10.566,10.553,10.584,49522.84584027
2016-05-12,10.472,9.79,10.03195,10.0,9.9879,10.076,40655.29542993
2016-05-11,9.98,9.295,9.89055,9.8953,9.8858,9.8953,31583.38722083
2016-05-10,9.47,9.28,9.3325,9.295,9.295,9.37,5266.15756022
2016-05-09,9.647,9.252,9.3236,9.3177,9.2922,9.355,22892.80402649
2016-05-08,9.64,9.0,9.5227,9.5202,9.4981,9.5473,23040.21959605
2016-05-07,9.644,9.2,9.3605,9.35,9.351,9.37,10208.66794011
2016-05-06,9.9768,9.1202,9.40375,9.4325,9.375,9.4325,27119.24137013
2016-05-05,10.0,9.3,9.7495,9.769,9.729,9.77,18580.52078727
2016-05-04,9.9991,9.253,9.43715,9.403,9.407,9.4673,22819.40386615
2016-05-03,10.183,9.183,9.42635,9.422,9.422,9.4307,41348.11717767
2016-05-02,10.3,8.633,10.062,10.089,10.036,10.088,82541.07442463
2016-05-01,8.998,8.3503,8.743,8.65,8.74,8.746,21635.82370387
2016-04-30,9.36,7.402,8.7482,8.711,8.6964,8.8,76777.66242015
2016-04-29,7.72,7.15,7.49815,7.517,7.481,7.5153,16195.37908532
2016-04-28,7.87,7.251,7.327,7.363,7.31,7.344,20545.75275936
2016-04-27,7.99,7.314,7.8205,7.83,7.811,7.83,26627.81557653
2016-04-26,7.599,7.1205,7.57285,7.514,7.5517,7.594,37026.73602046
2016-04-25,8.1919,7.3218,7.5276,7.568,7.4902,7.565,59069.37930655
2016-04-24,8.5,8.01,8.0371,8.051,8.0232,8.051,15021.17817983
2016-04-23,8.8,7.79,8.371,8.3337,8.331,8.411,30931.19000671
2016-04-22,8.409,7.73,7.90875,7.8855,7.8855,7.932,23176.92225531
2016-04-21,8.8,8.0,8.08755,8.0671,8.0671,8.108,13241.51362693
2016-04-20,9.2,8.3501,8.5504,8.491,8.531,8.5698,49743.09751856
2016-04-19,9.379,8.657,8.6774,8.713,8.642,8.7128,9278.04573739
2016-04-18,9.55,8.441,8.9145,8.942,8.908,8.921,11233.91687882
2016-04-17,10.899,8.422,9.4815,9.499,9.464,9.499,29363.3231632
2016-04-16,8.45,8.1829,8.41,8.421,8.398,8.422,7381.17701302
2016-04-15,8.69,8.1,8.2495,8.23,8.23,8.269,8743.30724675
2016-04-14,8.86,8.0,8.4892,8.52,8.4664,8.512,10629.70113901
2016-04-13,8.8,6.855,8.12875,8.1234,8.102,8.1555,42522.70714601
2016-04-12,8.699,7.211,7.438,7.511,7.373,7.503,16960.56839222
2016-04-11,8.9399,8.01,8.698,8.728,8.68,8.716,18299.71482432
2016-04-10,9.43,7.52,8.9735,9.029,8.876,9.071,52139.8005849
2016-04-09,10.197,9.0,9.125,9.25,9.09,9.16,18785.11794027
2016-04-08,10.34,9.6,9.7125,9.74,9.71,9.715,7570.46608331
2016-04-07,10.847,9.405,10.1105,10.121,10.088,10.133,14506.19119368
2016-04-06,10.962,10.2,10.8045,10.8,10.79,10.819,11571.58205696
2016-04-05,11.15,9.7,10.4475,10.45,10.435,10.46,15047.40932675
2016-04-04,11.665,10.881,11.125,11.15,11.1,11.15,11106.50986981
2016-04-03,11.76,11.4,11.62,11.749,11.61,11.63,5386.55111368
2016-04-02,11.765,11.426,11.6685,11.761,11.612,11.725,3476.84293987
2016-04-01,11.942,11.386,11.655,11.624,11.623,11.687,6573.58160783
2016-03-31,12.015,11.29,11.406,11.407,11.405,11.407,9284.02208191
2016-03-30,12.3,11.442,11.9225,11.894,11.894,11.951,10593.79680042
2016-03-29,11.883,11.365,11.747,11.64,11.735,11.759,13709.3947605
2016-03-28,11.938,10.39,11.7285,11.76,11.697,11.76,22518.31671611
2016-03-27,10.981,10.172,10.393,10.4,10.39,10.396,15562.67504531
2016-03-26,11.2,10.58,11.0115,10.99,10.981,11.042,4570.80139857
2016-03-25,11.353,10.52,10.663,10.671,10.655,10.671,12659.38673355
2016-03-24,12.47,10.679,11.1605,11.199,11.131,11.19,14958.64319159
2016-03-23,12.376,11.201,12.3355,12.35,12.321,12.35,7411.45506142
2016-03-22,12.048,11.075,11.514,11.572,11.478,11.55,8631.58733915
2016-03-21,11.94,10.07,11.846,11.877,11.808,11.884,10952.34221118
2016-03-20,10.881,9.559,10.0955,10.07,10.055,10.136,9491.89017138
2016-03-19,11.17,9.776,10.1925,10.212,10.117,10.268,21406.58569194
2016-03-18,11.2,8.338,10.8155,10.75,10.751,10.88,46391.43618538
2016-03-17,12.893,10.436,11.245,11.368,11.172,11.318,25158.10308356
2016-03-16,13.89,12.621,12.82,12.8,12.8,12.84,5431.13940877
2016-03-15,13.421,11.607,12.9665,12.765,12.924,13.009,18157.37851679
2016-03-14,14.95,11.4,12.9325,12.925,12.925,12.94,22922.93764182
