Date,High,Low,Mid,Last,Bid,Ask,Volume
2016-12-27,46.687,41.219,43.2395,42.574,42.781,43.698,28.02282604
2016-12-26,48.321,42.701,45.858,45.377,45.319,46.397,37.41058793
2016-12-25,54.0,46.697,47.26,47.02,47.02,47.5,98.85731489
2016-12-24,63.199,44.7,52.067,51.141,51.141,52.993,445.76768836
2016-12-23,47.889,35.592,47.258,46.881,47.002,47.514,491.07469348
2016-12-22,39.152,35.112,36.068,35.961,35.691,36.445,67.97751748
2016-12-21,39.998,34.072,36.168,35.614,35.438,36.898,260.7534534
2016-12-20,37.209,33.519,34.3705,34.002,34.101,34.64,87.45940839
2016-12-19,40.0,34.6,36.461,36.349,36.102,36.82,11.47455207
2016-12-18,40.153,35.408,35.6235,35.614,35.617,35.63,24.13848513
2016-12-17,41.605,39.406,40.379,39.922,39.933,40.825,5.01635218
2016-12-16,44.354,39.118,40.305,39.55,39.701,40.909,25.07819526
2016-12-15,46.757,42.172,44.0985,43.479,43.561,44.636,91.64622639
2016-12-14,49.96,46.111,46.534,46.111,46.058,47.01,84.83279304
2016-12-13,50.0,47.889,49.4545,48.435,48.909,50.0,34.90515619
2016-12-12,50.143,47.804,47.9445,47.907,47.889,48.0,4.90432661
2016-12-11,50.282,47.227,49.532,48.291,48.947,50.117,14.87120956
2016-12-10,52.495,48.504,50.2305,49.429,49.874,50.587,28.59363608
2016-12-09,57.31,52.201,53.1595,52.841,52.318,54.001,74.76875265
2016-12-08,61.878,46.836,54.323,55.0,53.303,55.343,232.43790145
2016-12-07,59.889,46.201,48.595,47.785,48.399,48.791,870.92310856
2016-12-06,59.098,53.756,53.877,53.756,53.756,53.998,948.1947724
2016-12-05,61.899,56.95,57.908,57.342,57.443,58.373,645.1413317
2016-12-04,60.2,57.836,59.1835,58.868,58.868,59.499,198.15515512
2016-12-03,65.0,58.922,59.5025,59.06,59.06,59.945,601.40880257
2016-12-02,68.2,60.311,62.5295,62.057,62.059,63.0,157.1685024
2016-12-01,72.275,65.377,67.922,67.003,67.102,68.742,82.28857491
2016-11-30,78.055,67.111,68.1255,67.386,67.386,68.865,154.40206247
2016-11-29,76.29,65.111,72.333,72.133,70.889,73.777,57.99379971
2016-11-28,81.423,65.996,69.9585,69.0,69.0,70.917,160.804499
2016-11-27,100.0,75.111,76.5,77.862,76.0,77.0,89.23451224
2016-11-26,107.7,83.523,90.6675,90.0,89.138,92.197,159.09484954
2016-11-25,107.0,68.301,97.3665,95.0,96.0,98.733,394.69010375
2016-11-24,91.577,56.527,76.9945,77.402,75.401,78.588,89.0808232
2016-11-23,72.89,50.2,57.3645,56.501,56.51,58.219,81.00677536
2016-11-22,60.79,53.291,53.845,53.303,53.291,54.399,15.03707545
2016-11-21,65.5,60.445,60.7225,60.445,60.445,61.0,12.13571659
2016-11-20,74.5,63.111,64.75,63.6,63.5,66.0,30.84181983
2016-11-19,85.34,67.4,71.15,68.71,68.9,73.4,13.79564559
2016-11-18,104.76,85.34,87.67,85.34,85.34,90.0,20.36292299
2016-11-17,128.75,95.457,98.505,95.457,97.0,100.01,27.16783091
2016-11-16,132.59,100.0,113.955,108.12,108.12,119.79,27.53937555
2016-11-15,144.0,100.01,105.005,106.5,101.61,108.4,46.36284183
2016-11-14,164.89,117.1,125.215,117.1,117.1,133.33,31.91095296
2016-11-13,191.11,147.0,154.02,147.0,147.0,161.04,14.6577025
2016-11-12,232.67,190.1,193.02,191.11,191.11,194.93,12.07428835
2016-11-11,259.9,221.1,232.75,221.6,221.2,244.3,9.0825517
2016-11-10,349.9,226.1,284.115,349.9,252.3,315.93,22.83475808
2016-11-09,310.0,170.1,301.155,310.0,284.31,318.0,13.55464089
2016-11-08,395.09,241.11,255.055,241.11,241.11,269.0,10.55213198
2016-11-06,502.5,351.8,389.735,353.1,354.91,424.56,23.43643837
2016-11-05,650.0,500.1,530.7,525.0,502.5,558.9,15.90951675
2016-11-04,886.21,620.0,630.95,620.0,620.0,641.9,4.5967346
2016-11-03,1219.0,914.57,951.985,993.4,914.57,989.4,11.86767462
2016-11-02,1700.0,928.3,1068.9,970.8,932.0,1205.8,23.87713299
2016-11-01,2498.0,853.0,1433.05,1319.0,1329.1,1537.0,14.64122726
2016-10-31,2616.5,470.41,1492.9,1800.0,1100.0,1885.8,22.58824266
2016-10-30,3591.3,518.2,957.23,629.8,581.8,1332.66,2.87456192
2016-10-29,20000.0,1411.0,2987.3,3106.0,1991.4,3983.2,0.20258782
2016-10-28,0.0,0.0,344.0,0.0,344.0,344.0,0.0
